trip_id,arrival_time,departure_time,stop_id,stop_sequence
1,9:00:00,9:00:00,1001,1
2,9:27:00,9:27:00,1020,20
2,9:31:00,9:31:00,1021,21
2,9:41:00,9:41:00,1022,22
2,9:51:00,9:51:00,1023,23
2,9:59:00,9:59:00,1024,24
2,10:01:00,10:01:00,1025,25
2,10:11:00,10:11:00,1026,26
2,10:13:00,10:13:00,1027,27
2,10:20:00,10:20:00,1001,1
2,10:22:00,10:22:00,1002,2
2,10:22:00,10:22:00,1003,3
2,10:23:00,10:23:00,1004,4
2,10:25:00,10:25:00,1005,5
2,10:26:00,10:26:00,1006,6
2,10:27:00,10:27:00,1007,7
2,10:29:00,10:29:00,1008,8
2,10:31:00,10:31:00,1009,9
2,10:33:00,10:33:00,1010,10
2,10:34:00,10:34:00,1011,11
2,10:35:00,10:35:00,1012,12
2,10:37:00,10:37:00,1013,13
2,10:38:00,10:38:00,1014,14
2,10:39:00,10:39:00,1015,15
2,10:40:00,10:40:00,1016,16
2,10:41:00,10:41:00,1017,17
2,10:42:00,10:42:00,1018,18
2,10:43:00,10:43:00,1019,19
2,10:45:00,10:45:00,1020,20
2,10:49:00,10:49:00,1021,21
2,11:05:00,11:05:00,1022,22
2,11:15:00,11:15:00,1023,23
2,11:22:00,11:22:00,1024,24
2,11:25:00,11:25:00,1025,25
2,11:35:00,11:35:00,1026,26
2,11:36:00,11:36:00,1027,27
2,11:40:00,11:40:00,1001,1
2,11:41:00,11:41:00,1002,2
2,11:42:00,11:42:00,1003,3
2,11:43:00,11:43:00,1004,4
2,11:45:00,11:45:00,1005,5
2,11:46:00,11:46:00,1006,6
2,11:47:00,11:47:00,1007,7
2,11:49:00,11:49:00,1008,8
2,11:51:00,11:51:00,1009,9
2,11:53:00,11:53:00,1010,10
2,11:54:00,11:54:00,1011,11
2,11:55:00,11:55:00,1012,12
2,11:57:00,11:57:00,1013,13
2,11:58:00,11:58:00,1014,14
2,11:59:00,11:59:00,1015,15
2,12:00:00,12:00:00,1016,16
2,12:01:00,12:01:00,1017,17
2,12:02:00,12:02:00,1018,18
2,12:03:00,12:03:00,1019,19
2,12:05:00,12:05:00,1020,20
2,12:09:00,12:09:00,1021,21
2,12:25:00,12:25:00,1022,22
2,12:35:00,12:35:00,1023,23
2,12:43:00,12:43:00,1024,24
2,12:45:00,12:45:00,1025,25
2,12:55:00,12:55:00,1026,26
2,12:57:00,12:57:00,1027,27
2,13:45:00,13:45:00,1001,1
2,13:46:00,13:46:00,1002,2
2,13:47:00,13:47:00,1003,3
2,13:48:00,13:48:00,1004,4
2,13:50:00,13:50:00,1005,5
2,13:51:00,13:51:00,1006,6
2,13:52:00,13:52:00,1007,7
2,13:54:00,13:54:00,1008,8
2,13:56:00,13:56:00,1009,9
2,13:58:00,13:58:00,1010,10
2,13:59:00,13:59:00,1011,11
2,14:00:00,14:00:00,1012,12
2,14:02:00,14:02:00,1013,13
2,14:03:00,14:03:00,1014,14
2,14:04:00,14:04:00,1015,15
2,14:05:00,14:05:00,1016,16
2,14:06:00,14:06:00,1017,17
2,14:07:00,14:07:00,1018,18
2,14:08:00,14:08:00,1019,19
2,14:10:00,14:10:00,1020,20
2,14:14:00,14:14:00,1021,21
2,14:30:00,14:30:00,1022,22
2,14:45:00,14:45:00,1023,23
2,14:53:00,14:53:00,1024,24
2,14:55:00,14:55:00,1025,25
2,15:10:00,15:10:00,1026,26
2,15:12:00,15:12:00,1027,27
2,15:15:00,15:15:00,1001,1
2,15:16:00,15:16:00,1002,2
2,15:17:00,15:17:00,1003,3
2,15:18:00,15:18:00,1004,4
2,15:20:00,15:20:00,1005,5
2,15:21:00,15:21:00,1006,6
2,15:22:00,15:22:00,1007,7
2,15:24:00,15:24:00,1008,8
2,15:26:00,15:26:00,1009,9
2,15:28:00,15:28:00,1010,10
2,15:29:00,15:29:00,1011,11
2,15:30:00,15:30:00,1012,12
2,15:32:00,15:32:00,1013,13
2,15:33:00,15:33:00,1014,14
2,15:34:00,15:34:00,1015,15
2,15:35:00,15:35:00,1016,16
2,15:36:00,15:36:00,1017,17
2,15:37:00,15:37:00,1018,18
2,15:39:00,15:39:00,1019,19
2,15:41:00,15:41:00,1020,20
2,15:45:00,15:45:00,1021,21
2,16:00:00,16:00:00,1022,22
2,16:15:00,16:15:00,1023,23
2,16:23:00,16:23:00,1024,24
2,16:30:00,16:30:00,1025,25
2,16:45:00,16:45:00,1026,26
2,16:47:00,16:47:00,1027,27
2,17:00:00,17:00:00,1001,1
2,17:05:00,17:05:00,1002,2
2,17:08:00,17:08:00,1003,3
2,17:10:00,17:10:00,1004,4
2,17:12:00,17:12:00,1005,5
2,17:14:00,17:14:00,1006,6
2,17:16:00,17:16:00,1007,7
2,17:18:00,17:18:00,1008,8
2,17:20:00,17:20:00,1009,9
2,17:22:00,17:22:00,1010,10
2,17:23:00,17:23:00,1011,11
2,17:25:00,17:25:00,1012,12
2,17:27:00,17:27:00,1013,13
2,17:28:00,17:28:00,1014,14
2,17:30:00,17:30:00,1015,15
2,17:32:00,17:32:00,1016,16
2,17:35:00,17:35:00,1017,17
2,17:39:00,17:39:00,1021,21
2,17:54:00,17:54:00,1022,22
2,18:10:00,18:10:00,1023,23
2,18:23:00,18:23:00,1024,24
2,18:25:00,18:25:00,1025,25
2,18:35:00,18:35:00,1026,26
2,18:40:00,18:40:00,1027,27
2,18:50:00,18:50:00,1001,1
2,18:52:00,18:52:00,1002,2
2,19:00:00,19:00:00,1003,3
2,19:02:00,19:02:00,1004,4
2,19:04:00,19:04:00,1005,5
2,19:06:00,19:06:00,1006,6
2,19:07:00,19:07:00,1007,7
2,19:08:00,19:08:00,1008,8
2,19:09:00,19:09:00,1009,9
2,19:11:00,19:11:00,1010,10
2,19:12:00,19:12:00,1011,11
2,19:13:00,19:13:00,1012,12
2,19:15:00,19:15:00,1013,13
2,19:16:00,19:16:00,1014,14
2,19:18:00,19:18:00,1015,15
2,19:19:00,19:19:00,1016,16
2,19:20:00,19:20:00,1017,17
2,19:25:00,19:25:00,1021,21
2,19:35:00,19:35:00,1022,22
2,19:45:00,19:45:00,1023,23
2,19:52:00,19:52:00,1024,24
2,19:55:00,19:55:00,1025,25
2,20:05:00,20:05:00,1026,26
2,20:07:00,20:07:00,1027,27
2,20:10:00,20:10:00,1001,1
2,20:12:00,20:12:00,1002,2
2,20:13:00,20:13:00,1003,3
2,20:15:00,20:15:00,1004,4
2,20:16:00,20:16:00,1005,5
2,20:17:00,20:17:00,1006,6
2,20:18:00,20:18:00,1007,7
2,20:20:00,20:20:00,1008,8
2,20:22:00,20:22:00,1009,9
2,20:24:00,20:24:00,1010,10
2,20:25:00,20:25:00,1011,11
2,20:26:00,20:26:00,1012,12
2,20:28:00,20:28:00,1013,13
2,20:29:00,20:29:00,1014,14
2,20:31:00,20:31:00,1015,15
2,20:32:00,20:32:00,1016,16
2,20:34:00,20:34:00,1017,17
2,20:39:00,20:39:00,1021,21
2,20:49:00,20:49:00,1022,22
2,20:59:00,20:59:00,1023,23
