trip_id,arrival_time,departure_time,stop_id,stop_sequence
2,07:25:00,07:25:00,2002,150
2,07:30:00,07:30:00,2001,151
2,07:40:00,07:40:00,2006,146
2,07:48:00,07:48:00,2005,147
2,07:54:00,07:55:00,2004,148
2,07:58:00,07:58:00,2003,149
2,08:05:00,08:05:00,2002,150
2,08:10:00,08:10:00,2001,150
2,08:20:00,08:20:00,2006,151
2,07:48:00,07:48:00,2005,152
2,07:54:00,07:55:00,2004,153
2,07:58:00,07:58:00,2003,154
2,08:05:00,08:05:00,2002,155
2,08:10:00,08:10:00,2001,156
2,08:20:00,08:20:00,2006,151
2,08:28:00,08:28:00,2005,152
2,08:34:00,08:35:00,2004,153
2,08:38:00,08:38:00,2003,154
2,08:44:00,08:44:00,2002,155
2,08:50:00,08:50:00,2001,156
2,09:00:00,09:08:00,2006,151
2,09:16:00,09:16:00,2005,152
2,09:22:00,09:25:00,2004,153
2,09:28:00,09:28:00,2003,154
2,09:35:00,09:35:00,2002,155
2,09:40:00,09:40:00,2001,156
2,09:50:00,09:50:00,2006,151
2,09:58:00,09:58:00,2005,152
2,10:05:00,10:05:00,2004,153
2,10:08:00,10:08:00,2003,154
2,10:15:00,10:15:00,2002,155
2,10:20:00,10:20:00,2001,156
2,10:30:00,10:42:00,2006,157
2,10:48:00,10:48:00,2005,158
2,10:55:00,10:55:00,2004,159
2,10:58:00,10:58:00,2003,160
2,11:05:00,11:05:00,2002,161
2,11:10:00,11:10:00,2001,162
2,11:20:00,11:20:00,2006,163
2,11:28:00,11:28:00,2005,164
2,11:35:00,11:40:00,2004,165
2,11:43:00,11:43:00,2003,165
2,11:50:00,11:50:00,2002,166
2,11:55:00,11:55:00,2001,167
2,12:05:00,12:05:00,2006,168
2,12:13:00,12:13:00,2005,169
2,12:20:00,12:25:00,2004,170
2,12:28:00,12:28:00,2003,171
2,12:34:00,12:34:00,2002,172
2,12:40:00,12:40:00,2001,173
2,12:50:00,12:50:00,2006,174
2,12:58:00,12:58:00,2005,175
2,13:05:00,13:10:00,2004,176
2,13:13:00,13:13:00,2003,177
2,13:20:00,13:20:00,2002,178
2,13:25:00,13:25:00,2001,179
2,13:36:00,13:43:00,2006,180
2,13:50:00,13:50:00,2005,181
2,13:55:00,14:00:00,2004,182
2,14:03:00,14:03:00,2003,183
2,14:10:00,14:10:00,2002,184
2,14:15:00,14:15:00,2001,185
2,14:25:00,14:25:00,2006,186
2,14:33:00,14:33:00,2005,187
2,14:40:00,14:45:00,2004,188
2,14:48:00,14:48:00,2003,189
2,14:55:00,14:55:00,2002,190
2,15:00:00,15:00:00,2001,191
2,15:10:00,15:10:00,2006,186
2,15:18:00,15:18:00,2005,187
2,15:25:00,15:30:00,2004,188
2,15:34:00,15:34:00,2003,189
